Frame,Obj,X,Y,Z,Doppler,Intensity
30,60,-0.19141,0.55664,-0.17773,0.51373,114
30,60,-0.2793,0.44531,0.023438,0.77059,33
30,60,0.13281,0.4375,0.26172,1.2843,22
30,60,0.26953,0.52539,0.17578,-1.5412,28
30,60,0.26758,0.54883,0.24609,-1.5412,38
30,60,-0.32617,0.47852,0.20898,-1.2843,27
30,60,2.084,2.0156,-0.046875,-1.0275,122
30,60,2.0254,2.1055,-0.37305,-1.0275,137
30,60,2.8027,0.2832,1,-1.0275,90
30,60,-0.24805,0.43945,-0.1543,-0.77059,32
30,60,2.084,1.957,0.49023,-0.77059,122
30,60,2.209,1.8848,0.48828,-0.77059,133
30,60,2.4277,1.5664,0.76367,-0.77059,60
30,60,-0.24805,0.3457,-0.11133,-0.51373,188
30,60,-0.25781,0.39063,-0.12695,-0.51373,179
30,60,-0.26367,0.42969,-0.1543,-0.51373,85
30,60,-0.19727,0.27148,-0.46289,-0.51373,40
30,60,0.13477,0.57422,-0.17578,-0.51373,49
30,60,-0.23438,0.30859,-0.078125,-0.25686,297
30,60,-0.26172,0.34375,-0.083984,-0.25686,592
30,60,-0.27148,0.38672,-0.097656,-0.25686,552
30,60,-0.26367,0.44141,-0.11914,-0.25686,257
30,60,-0.21484,0.43945,-0.29492,-0.25686,92
30,60,-0.19141,0.22656,0.53906,-0.25686,72
30,60,0.13477,0.4043,-0.44336,0,77
30,60,0.12305,0.58594,-0.27734,0,39
30,60,-0.45313,0.087891,0.4707,0.25686,59
30,60,-0.16406,0.41602,-0.27734,1.2843,19
30,60,-0.32617,0.49414,0.16602,-1.5412,27
30,60,-0.37109,0.50586,0.20508,-1.5412,35
30,60,0.23047,0.50586,0.26563,-1.2843,21
30,60,-2.8105,0,1.9961,-1.0275,82
30,60,2.5762,1.1992,0.77148,-1.0275,131
30,60,1.9609,2.0313,-0.97852,-1.0275,74
30,60,-2.5391,0,-2.709,-0.77059,84
30,60,2.0254,2.1094,0.35352,-0.77059,131
30,60,1.9609,2.248,-0.17773,-0.77059,58
30,60,0.10742,0.55078,-0.11133,-0.51373,37
30,60,0.42383,0,0.46289,-0.51373,43
30,60,0.41016,0,-0.48633,-0.25686,56
30,60,0.095703,0.58789,-0.1543,-0.25686,65
31,64,-0.30273,0.25977,-0.18555,0,149
31,64,-0.19727,0.44141,0.015625,0,299
31,64,-0.21484,0.48047,0.039063,0,395
31,64,-0.21484,0.52734,0.052734,0,251
31,64,-0.19141,0.58008,-0.072266,0,79
31,64,2.0527,1.4668,1.3398,0,81
31,64,2.1758,1.6172,1.0332,0,102
31,64,2.209,1.7031,0.94531,0,109
31,64,2.1484,1.8242,0.99414,0,67
31,64,-0.30273,0.30078,-0.10938,0.25686,531
31,64,-0.19727,0.4375,0.060547,0.25686,756
31,64,-0.21484,0.47656,0.076172,0.25686,898
31,64,-0.21484,0.50977,0.14258,0.25686,501
31,64,0,0.5332,-0.30859,0.25686,158
31,64,2.3203,0.97852,1.3477,0.25686,108
31,64,2.2656,1.4355,1.1035,0.25686,128
31,64,2.1172,1.7656,1.0371,0.25686,116
31,64,1.8672,2.0996,1.0176,0.25686,96
31,64,-0.28906,0.32422,-0.068359,0.51373,186
31,64,-0.19727,0.4375,0.060547,0.51373,306
31,64,-0.21484,0.47656,0.076172,0.51373,398
31,64,-0.23242,0.50586,0.13086,0.51373,254
31,64,-0.21094,0.56445,0.12109,0.51373,81
31,64,2.4473,1.3945,0.69336,0.51373,78
31,64,-0.37891,0,-0.38672,0.77059,45
31,64,-0.076172,0.24609,-0.16602,1.2843,85
31,64,0.044922,0.31836,0.14063,1.2843,90
31,64,2.7188,0,-1.4102,1.2843,66
31,64,-0.074219,0.21094,-0.13867,1.5412,81
31,64,-0.085938,0.25586,-0.14648,1.5412,110
31,64,-0.087891,0.31445,-0.13086,1.5412,86
31,64,-0.36328,0.27734,-0.26367,-0.77059,26
31,64,-0.23047,0.47266,-0.035156,-0.51373,72
31,64,-0.16016,0.36328,0.41016,-0.51373,47
31,64,-0.21094,0,-0.61328,-0.51373,34
31,64,-0.28906,0.30664,-0.125,-0.25686,292
31,64,-0.31641,0.31641,-0.18164,-0.25686,362
31,64,-0.3457,0.29883,-0.26367,-0.25686,216
31,64,-0.16016,0.37695,0.39844,-0.25686,119
31,64,-0.23047,0.24414,-0.51563,-0.25686,81
31,64,2.1426,1.5293,1.1094,-0.25686,126
31,64,2.2656,1.4961,1.0195,-0.25686,112
31,64,-0.36719,2.8828,-0.46875,-0.25686,86
31,64,-0.19141,0.39453,-0.0078125,0,123
31,64,-0.34766,0.1875,-0.2793,0,220
31,64,-0.017578,0.21289,-0.5293,0,148
31,64,0,0.41992,-0.44922,0,72
31,64,-2.5898,0,-1.6484,0,70
31,64,-2.5391,0,-2.0645,0,79
31,64,-2.5762,0,-2.207,0,69
31,64,-2.709,0,-2.1895,0,42
31,64,-0.34766,0.27148,-0.19922,0.25686,701
31,64,-0.37891,0.27148,-0.24609,0.25686,524
31,64,-0.035156,0.24023,-0.51758,0.25686,304
31,64,-0.38477,0.47266,0.080078,0.25686,136
31,64,-0.44727,2.8066,0.29492,0.25686,74
31,64,-2.4473,0,-2.1934,0.25686,100
31,64,-2.5762,0,-2.5391,0.25686,112
31,64,-2.709,0,-2.6582,0.25686,94
31,64,-0.31641,0.29297,-0.085938,0.51373,184
31,64,-0.34766,0.29297,-0.16602,0.51373,244
31,64,-0.017578,0.22266,0.52539,0.51373,152
31,64,0,0.44922,-0.42188,0.51373,77
31,64,-0.54297,2.8477,0.068359,0.51373,56
32,64,-0.26172,0.35352,0,0,355
32,64,-0.28711,0.38867,0.015625,0,388
32,64,-0.3125,0.42383,0.013672,0,209
32,64,-0.375,0.41211,-0.12695,0,215
32,64,-0.4043,0.45703,-0.076172,0,177
32,64,2.1094,1.5371,1.0469,0,102
32,64,2.2324,1.4766,1,0,98
32,64,1.8672,2.3301,0.10938,0,168
32,64,-1.7051,0,-2.6465,0,242
32,64,-1.8262,0,-3.0176,0,226
32,64,-0.33203,0.27539,0.21875,0.25686,154
32,64,-0.048828,0.49023,-0.1875,0.25686,183
32,64,-0.035156,0.53906,-0.18359,0.25686,229
32,64,-0.019531,0.60156,-0.12305,0.25686,125
32,64,-0.048828,0.49805,-0.16992,0.51373,67
32,64,-0.035156,0.54883,-0.1543,0.51373,82
32,64,-0.019531,0.61133,-0.070313,0.51373,44
32,64,-0.11523,0.16992,0.16602,1.798,172
32,64,-0.13477,0.16797,0.2207,1.798,267
32,64,-0.16406,0.1875,0.24609,1.798,316
32,64,-0.18555,0.22266,0.26953,1.798,204
32,64,-0.068359,0.19141,-0.082031,-2.0549,141
32,64,-0.082031,0.23438,-0.087891,-2.0549,522
32,64,-0.10547,0.28125,-0.070313,-2.0549,751
32,64,-0.12109,0.32422,-0.064453,-2.0549,719
32,64,-0.13672,0.35742,-0.099609,-2.0549,451
32,64,-0.13672,0.40039,-0.11523,-2.0549,134
32,64,-0.068359,0.19336,-0.080078,-1.798,122
32,64,-0.082031,0.23828,-0.080078,-1.798,390
32,64,-0.10547,0.2832,-0.054688,-1.798,523
32,64,-0.12109,0.32227,-0.074219,-1.798,528
32,64,-0.12305,0.35352,-0.12695,-1.798,336
32,64,-0.12305,0.38281,-0.17969,-1.798,97
32,64,-0.089844,0.23242,-0.085938,-1.5412,78
32,64,-0.11523,0.24805,-0.14063,-1.5412,93
32,64,-0.099609,0.26563,-0.20898,-1.5412,143
